filename,split,original_path,original_width,original_height
88e24f8c6c8bf81a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/88e24f8c6c8bf81a.jpg,1024,672
5aeceb7db683bb26.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5aeceb7db683bb26.jpg,1024,768
bb98eaa1bd557574.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/bb98eaa1bd557574.jpg,1024,683
37abff40f09a019d.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/37abff40f09a019d.jpg,1024,1024
0714bc359f28c5df.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/0714bc359f28c5df.jpg,1024,768
0e918a593237227e.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/0e918a593237227e.jpg,1024,724
3ff91076bb12f3b5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/3ff91076bb12f3b5.jpg,1024,768
35d5a7e041d4695b.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/35d5a7e041d4695b.jpg,1024,768
992bfac5cdf1d51f.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/992bfac5cdf1d51f.jpg,1024,862
8629452e0846b359.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8629452e0846b359.jpg,1024,731
aeb7d05240bd0d0a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/aeb7d05240bd0d0a.jpg,1024,685
42cc4e6727eab3ca.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/42cc4e6727eab3ca.jpg,1024,683
e826f77db9fc0e37.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e826f77db9fc0e37.jpg,1024,595
d83f84990e443040.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d83f84990e443040.jpg,1024,768
ce83f10f7703ec89.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ce83f10f7703ec89.jpg,439,1024
b11b37c575dd5cb1.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b11b37c575dd5cb1.jpg,768,1024
b12298b1d59a88ca.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b12298b1d59a88ca.jpg,1024,768
2af4190cfcf1b58b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2af4190cfcf1b58b.jpg,1024,680
560bf676565ed143.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/560bf676565ed143.jpg,1024,768
901be3dd42b68bb5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/901be3dd42b68bb5.jpg,1024,683
2986b6572a2a176f.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2986b6572a2a176f.jpg,1024,682
fdfb0da7bfd8577b.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/fdfb0da7bfd8577b.jpg,1024,765
13ef88ff37c3ac31.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/13ef88ff37c3ac31.jpg,1024,683
c6f40b37980193cc.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c6f40b37980193cc.jpg,687,1024
a7474e55c0984b57.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a7474e55c0984b57.jpg,1024,768
63c07bc32bf85acd.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/63c07bc32bf85acd.jpg,1024,768
53c116c2c2a0b7af.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/53c116c2c2a0b7af.jpg,1024,685
9b7ebf0ac9dab1c8.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9b7ebf0ac9dab1c8.jpg,1024,768
c48cdf9e9ce7bc3d.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c48cdf9e9ce7bc3d.jpg,768,1024
24c70569de995d62.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/24c70569de995d62.jpg,687,1024
daea9254f1a3fa53.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/daea9254f1a3fa53.jpg,1024,1024
5fe20a7a324db42d.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5fe20a7a324db42d.jpg,1024,683
75692ff3d66a15ea.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/75692ff3d66a15ea.jpg,1024,683
0645263cc6f8fdc8.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/0645263cc6f8fdc8.jpg,1024,680
6ee05b2f50147d18.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6ee05b2f50147d18.jpg,1024,574
32e1bd12b68c3493.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/32e1bd12b68c3493.jpg,1024,712
bec934ce22a26d7e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/bec934ce22a26d7e.jpg,1024,681
74ced4ff2cc80d50.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/74ced4ff2cc80d50.jpg,1024,1024
9d7189d5e4724735.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9d7189d5e4724735.jpg,1024,712
453e17dd029f77d6.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/453e17dd029f77d6.jpg,683,1024
639ee5ee47534715.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/639ee5ee47534715.jpg,738,1024
321098450bc3c508.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/321098450bc3c508.jpg,1024,768
74100881a379ffcc.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/74100881a379ffcc.jpg,982,1024
0020bc538a9e689c.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/0020bc538a9e689c.jpg,1024,768
d9b515ca5cd1ad63.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d9b515ca5cd1ad63.jpg,1024,768
1e0d7c0d79610287.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/1e0d7c0d79610287.jpg,1024,680
7431948ea9cc7515.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/7431948ea9cc7515.jpg,1024,768
5fdb2672a023e62c.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5fdb2672a023e62c.jpg,1024,574
79d63917de10d88b.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/79d63917de10d88b.jpg,1024,683
1135d596d5a3e6f8.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/1135d596d5a3e6f8.jpg,1024,768
9b944d35cc75d677.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9b944d35cc75d677.jpg,1024,768
b73edfeb07b9e35f.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b73edfeb07b9e35f.jpg,768,1024
9e492fd88c4c71aa.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9e492fd88c4c71aa.jpg,1024,1024
2957dd54bde1898d.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2957dd54bde1898d.jpg,1024,768
c6a366b94fecdef5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c6a366b94fecdef5.jpg,1024,363
06f65f586d4c9b70.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/06f65f586d4c9b70.jpg,1024,1024
2c635a815d63aab7.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2c635a815d63aab7.jpg,1024,681
a97b6675fc42be87.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a97b6675fc42be87.jpg,1024,768
a86667f9c3a95128.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a86667f9c3a95128.jpg,1024,683
25f5cda5c15260c5.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/25f5cda5c15260c5.jpg,1024,768
532f03afb10909f8.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/532f03afb10909f8.jpg,1024,706
9546bc034f83f23c.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9546bc034f83f23c.jpg,768,1024
2985e548b1639cab.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2985e548b1639cab.jpg,1024,681
2c18650d6364af56.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2c18650d6364af56.jpg,827,1024
327cab777cd9a876.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/327cab777cd9a876.jpg,1024,765
b749e7c1fee4ba1e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b749e7c1fee4ba1e.jpg,1024,680
49eb6d2b38485364.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/49eb6d2b38485364.jpg,1024,719
d7b7266f877bfc20.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d7b7266f877bfc20.jpg,1024,644
589ef345cb2dccfc.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/589ef345cb2dccfc.jpg,1024,768
615806cb926da6a6.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/615806cb926da6a6.jpg,1024,768
d68eefe86cef2190.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d68eefe86cef2190.jpg,1024,683
c1a39c273e388ff1.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c1a39c273e388ff1.jpg,646,1024
94574b83cf522c86.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/94574b83cf522c86.jpg,1024,683
543524a95e932bc4.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/543524a95e932bc4.jpg,1024,683
5178d4cbed7c88db.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5178d4cbed7c88db.jpg,1024,680
66b9972893e839d0.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/66b9972893e839d0.jpg,1024,682
43e6e0738593330b.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/43e6e0738593330b.jpg,1024,685
8f9da1afb6d23e7c.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8f9da1afb6d23e7c.jpg,1024,685
4752d63163b13436.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4752d63163b13436.jpg,768,1024
daddb95df18bfdb9.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/daddb95df18bfdb9.jpg,1024,767
b69c673cd96148a4.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b69c673cd96148a4.jpg,1024,768
8e52b793c9150794.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8e52b793c9150794.jpg,1024,768
fc89fdc0770afa3d.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/fc89fdc0770afa3d.jpg,681,1024
128408d0e33ed5d5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/128408d0e33ed5d5.jpg,1024,683
f974e81ba9919fbe.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f974e81ba9919fbe.jpg,1024,662
b85cdd1529487427.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b85cdd1529487427.jpg,1024,768
28459b02fdfdc4df.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/28459b02fdfdc4df.jpg,1024,765
cd553d28d1fbd76b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cd553d28d1fbd76b.jpg,1024,682
04290c9cd146f97e.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/04290c9cd146f97e.jpg,1024,768
fb8927c963db04f5.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/fb8927c963db04f5.jpg,1024,768
336224e20bda0f5e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/336224e20bda0f5e.jpg,1024,1024
509ba2f985786fd5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/509ba2f985786fd5.jpg,1024,768
18ffd598a14d8a27.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/18ffd598a14d8a27.jpg,1024,768
deacd8ea8a28ac41.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/deacd8ea8a28ac41.jpg,1024,683
a2f6a12bd2f404e0.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a2f6a12bd2f404e0.jpg,768,1024
443a226653c47134.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/443a226653c47134.jpg,1024,652
26ac8c24ecf480cf.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/26ac8c24ecf480cf.jpg,680,1024
08970a355c89b06e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/08970a355c89b06e.jpg,1024,796
187fb64344ac17e4.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/187fb64344ac17e4.jpg,1024,768
87467742128c939f.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/87467742128c939f.jpg,707,1024
4c39deda715c20af.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4c39deda715c20af.jpg,1024,676
cdd351f2d00b11fd.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cdd351f2d00b11fd.jpg,768,1024
24f3cbaab8bc2590.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/24f3cbaab8bc2590.jpg,1024,688
59b5e9162eb9f7ac.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/59b5e9162eb9f7ac.jpg,1024,683
79af0397df31c7a9.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/79af0397df31c7a9.jpg,1024,683
f2a834cb97f02c09.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f2a834cb97f02c09.jpg,1024,768
e8ef67f398e34146.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e8ef67f398e34146.jpg,1024,717
48f5e239d1d661a4.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/48f5e239d1d661a4.jpg,1024,768
242156dfac487525.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/242156dfac487525.jpg,1024,631
d5b4d6f5f9772410.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d5b4d6f5f9772410.jpg,1024,1024
a57964baacb166fa.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a57964baacb166fa.jpg,1024,262
2c5b96b744449487.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2c5b96b744449487.jpg,1024,768
ae2568a1a9accc06.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ae2568a1a9accc06.jpg,1024,683
3c5031ac1d0dcd99.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/3c5031ac1d0dcd99.jpg,1024,575
2e186a876b3df01a.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2e186a876b3df01a.jpg,1024,1024
4777edc7beec78e8.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4777edc7beec78e8.jpg,768,1024
ea2b572b31d49b41.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ea2b572b31d49b41.jpg,1024,683
daed6d85e25c9afa.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/daed6d85e25c9afa.jpg,1024,682
7b3c6beec943334b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/7b3c6beec943334b.jpg,683,1024
9d80c16318c5e489.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9d80c16318c5e489.jpg,683,1024
2582d5da85e8e3a3.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2582d5da85e8e3a3.jpg,1024,768
7280ed223d7d5a0a.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/7280ed223d7d5a0a.jpg,891,1024
e91aac6645c837eb.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e91aac6645c837eb.jpg,1024,744
2a20056e2419c3b4.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2a20056e2419c3b4.jpg,1024,1024
8912569ca999048e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8912569ca999048e.jpg,1024,733
80af74423f3c34b4.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/80af74423f3c34b4.jpg,1024,387
929b1c919cb36b31.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/929b1c919cb36b31.jpg,1024,683
ad9c8d84dd200590.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ad9c8d84dd200590.jpg,1024,768
1206db1f02e4ae76.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/1206db1f02e4ae76.jpg,1024,576
64fb2fd067895eac.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/64fb2fd067895eac.jpg,1024,768
d301dd7f189b617e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d301dd7f189b617e.jpg,1024,683
cb9c75b187f27899.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cb9c75b187f27899.jpg,1024,576
f4056258d2ebb37a.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f4056258d2ebb37a.jpg,1024,678
86cca795ce525a00.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/86cca795ce525a00.jpg,686,1024
4dff208c748da338.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4dff208c748da338.jpg,1024,683
53f0a641e19439b8.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/53f0a641e19439b8.jpg,768,1024
5e928c1bd345405c.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5e928c1bd345405c.jpg,1024,768
8c7217ffbb3da356.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8c7217ffbb3da356.jpg,1024,640
9d3db5e0b74e38fc.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9d3db5e0b74e38fc.jpg,1024,837
8d20c142eacfadae.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8d20c142eacfadae.jpg,1024,768
e64d2af03ea61ba5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e64d2af03ea61ba5.jpg,1024,731
2ca118f992d794f2.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2ca118f992d794f2.jpg,1024,768
e8a487936ab132fa.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e8a487936ab132fa.jpg,1024,768
9221013eb89d815b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9221013eb89d815b.jpg,1024,681
c007fc2417e1ce30.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c007fc2417e1ce30.jpg,1024,680
b1d4dc16ce461226.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b1d4dc16ce461226.jpg,754,1024
10eb4ba8f0dca67b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/10eb4ba8f0dca67b.jpg,1024,768
6eb7258c32751e54.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6eb7258c32751e54.jpg,1024,683
4ff7415ef3e77c75.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4ff7415ef3e77c75.jpg,1024,768
de34415a0a1d0c8e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/de34415a0a1d0c8e.jpg,1024,768
e952d35fe88c2968.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e952d35fe88c2968.jpg,683,1024
c80da43bc137c0fd.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c80da43bc137c0fd.jpg,1024,768
271fea8594e95ce2.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/271fea8594e95ce2.jpg,690,1024
42318b9f0aad6a9a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/42318b9f0aad6a9a.jpg,1024,684
6d89ef7e2b0aece8.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6d89ef7e2b0aece8.jpg,1024,717
131cfa19943c8b13.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/131cfa19943c8b13.jpg,994,1024
146c6ceb01fe5280.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/146c6ceb01fe5280.jpg,1024,684
033a2349399eb7b9.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/033a2349399eb7b9.jpg,1024,684
80c8cd9849ce7b45.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/80c8cd9849ce7b45.jpg,683,1024
d9ed912f59258d44.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d9ed912f59258d44.jpg,768,1024
a74c782fab1f9ff6.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a74c782fab1f9ff6.jpg,1024,512
d39ada865a5c80aa.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d39ada865a5c80aa.jpg,1024,768
f1b4be76291eda31.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f1b4be76291eda31.jpg,1024,534
28dffd2ef633ec0d.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/28dffd2ef633ec0d.jpg,1024,768
6c7280db1772e72f.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6c7280db1772e72f.jpg,1024,768
1b972f3165d8c936.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/1b972f3165d8c936.jpg,1017,1024
74a9540e33e50c11.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/74a9540e33e50c11.jpg,1024,768
9a338311995bc4b2.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9a338311995bc4b2.jpg,1024,683
48a4b6bb1b83714d.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/48a4b6bb1b83714d.jpg,1024,768
f5cf97299be7d679.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f5cf97299be7d679.jpg,1024,768
8ba5145e856ee6a4.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8ba5145e856ee6a4.jpg,1024,576
04ce0ee96e5db8d0.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/04ce0ee96e5db8d0.jpg,1024,768
1d73ef962a96b596.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/1d73ef962a96b596.jpg,1024,996
97bfcc1e8b34927e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/97bfcc1e8b34927e.jpg,1024,768
cef66fc83b5ec27b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cef66fc83b5ec27b.jpg,1024,683
0e65411a34cba99e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/0e65411a34cba99e.jpg,1024,685
d8fa6b9f2e48bc7c.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d8fa6b9f2e48bc7c.jpg,1024,606
5f038029ce66c6d6.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5f038029ce66c6d6.jpg,1024,683
8d44a87319cd2603.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8d44a87319cd2603.jpg,662,1024
ed99fb303254eb3c.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ed99fb303254eb3c.jpg,1024,768
